statename,rank,hs6,abbrevation,val2013,val2014,val2015,val2016
Virginia,7,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",108.94,204.2,236.21,238
Virginia,8,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",105.26,215.01,357.29,234.11
Virginia,9,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",94.92,118.55,201.63,232.61
Virginia,10,940360,"WOODEN FURNITURE, NESOI",181.34,205.1,204.47,206.48
Virginia,11,80132,"CASHEW NUTS, FRESH OR DRIED, SHELLED",207.12,181.33,209.15,195.72
Virginia,12,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",21.88,55.29,13.32,187.37
Virginia,13,852691,RADIO NAVIGATIONAL AID APPARATUS,43.63,155.95,183.94,179.34
Virginia,14,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,168.36,197.19,190.98,154.48
Virginia,15,854140,PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL,6.25,66.75,260.83,150.13
Virginia,16,300220,VACCINES FOR HUMAN MEDICINE,65.34,119.93,197.76,147.83
Virginia,17,630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRIC,151.35,143.43,130.99,135.31
Virginia,18,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",126.96,17.87,16.78,133.13
Virginia,19,950510,ART F CHRISTMAS FESTIVITIES AND PTS & ACCESSO,73.81,79.9,98.4,132
Virginia,20,611030,"SWEATERS, PULLOVERS ETC, KNIT ETC, MANMADE FI",20.36,52.97,88.07,131.88
Virginia,21,940320,METAL FURNITURE NESOI,73.22,85.83,105.46,129.78
Virginia,22,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",302.1,189.83,66.27,129.23
Virginia,23,240110,"TOBACCO, NOT STEMMED/STRIPPED",124.74,135.42,93.93,125.23
Virginia,24,980800,IMPORTATIONS OF THE UNITED STATES GOVERNMENT,45.02,88.49,55.55,125.01
Virginia,25,841199,GAS TURBINE PARTS NESOI,157.19,161.63,128.56,123.08
Virgin Islands,0,0,World,461.51,687.34,130.86,591.38
Virgin Islands,0,25,Top 25,434.19,637.7,86.34,559.93
Virgin Islands,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,239.26,402.63,15.12,244.96
Virgin Islands,2,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,0,16.14,0,141.23
Virgin Islands,3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",100.15,109.73,0,100.61
Virgin Islands,4,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",6.09,3.7,8.15,14.56
Virgin Islands,5,271129,"PETROLEUM GASES ETC., IN GASEOUS STATE, NESOI",33.16,43.8,8.87,7.6
Virgin Islands,6,220300,BEER MADE FROM MALT,6.89,7.48,8.07,7.44
Virgin Islands,7,170390,"MOLASSES FROM EXTRACTION/REFING SUGAR, NESOI",7.68,6.43,3.81,7.23
Virgin Islands,8,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",0.01,0.02,0.04,5.95
Virgin Islands,9,170310,CANE MOLASSES FROM EXTRACTION OR REFINING OF,4.65,9.75,3.08,4.84
Virgin Islands,10,220890,"CORDIALS, LIQUEURS, KIRSCHWASSER, RATAFIA, ET",2.25,3.14,1.52,3.11
Virgin Islands,11,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,0.66,0.84,1.92,2.69
Virgin Islands,12,220860,VODKA,1.56,1.52,1.45,2.49
Virgin Islands,13,910221,"WRST WATCH, NT BATTERY, CASE BASE METAL, AUTO",8.38,9.85,9.83,2.16
Virgin Islands,14,220830,WHISKIES,2.49,2.01,1.34,1.8
Virgin Islands,15,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN",10.68,10.15,8.54,1.75
Virgin Islands,16,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",3.11,3.35,6.72,1.7
Virgin Islands,17,220421,"WINE, FR GRAPE NESOI & GR MUST W ALC, NOV 2 L",1.96,1.98,2.44,1.66
Virgin Islands,18,841199,GAS TURBINE PARTS NESOI,0,0,0.17,1.6
Virgin Islands,19,220210,"WATERS, INCL MINERAL & AERATED, SWEETND OR FL",1.07,0.93,1.1,1.21
Virgin Islands,20,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",1.03,1.02,0.83,1.04
Virgin Islands,21,851810,MICROPHONES AND STANDS THEREFOR,0,0,0,0.94
Virgin Islands,22,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",0.28,0.35,0.43,0.9
Virgin Islands,23,220870,LIQUEURS AND CORDIALS,1.34,1.34,0.99,0.88
Virgin Islands,24,220410,SPARKLING WINE OF FRESH GRAPES,0.91,0.8,0.93,0.85
Virgin Islands,25,220840,RUM AND TAFIA,0.56,0.72,1.02,0.73
Vermont,0,0,World,4949.23,4764.55,4062.88,3704.33
Vermont,0,25,Top 25,3191.01,3325.86,2700.47,2327.9
Vermont,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",639.87,858.82,608.55,491.7
Vermont,2,271600,ELECTRICAL ENERGY,598.81,715.74,651.41,488.12
Vermont,3,180620,"CHOCOLATE PREP NESOI, IN BLOCKS ETC. OVER 2 K",175.81,184.43,195.53,266.01
Vermont,4,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",358.31,240.72,246.46,196.42
Vermont,5,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,307.5,303.02,174.05,115.44
Vermont,6,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",170.74,160.31,99.35,90.47
Vermont,7,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",58.22,52.25,47.97,59.27
Vermont,8,271121,"NATURAL GAS, GASEOUS",94.99,120.1,72.68,54.25
Vermont,9,620331,"M/B SUIT-TYPE JACKETS AND BLAZERS OF WOOL, NT",69.22,46.47,62.16,50.43
Vermont,10,620311,"MEN'S OR BOYS' SUITS OF WOOL, NOT KNIT",55.94,48.27,48.97,44.94
Vermont,11,853400,PRINTED CIRCUITS,2.22,6.06,18.85,42.48
Vermont,12,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,46.7,63.39,54.7,40.35
Vermont,13,271112,"PROPANE, LIQUEFIED",65.4,72.24,44.33,33.18
Vermont,14,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",38.19,43.39,46.03,33.01
Vermont,15,620333,M/B SUIT-TYPE JACKETS & BLAZERS SYNTHETIC FIB,19.3,16.05,21.99,32.99
Vermont,16,30431,"TILLAPIA FILLETS, FRESH OR CHILLED",28.54,29.06,19.67,32.65
Vermont,17,210690,FOOD PREPARATIONS NESOI,31.17,25.48,30.16,32.52
Vermont,18,841191,TURBOJET AND TURBOPROLLER PARTS,27.78,16.19,12.16,30.87
Vermont,19,100590,"CORN (MAIZE), OTHER THAN SEED CORN",32.49,29.11,26.72,30.54
Vermont,20,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",24.85,30.48,31.16,29.76
Vermont,21,170220,MAPLE SUGAR AND MAPLE SYRUP,36.57,33.89,32.31,27.98
Vermont,22,620341,"M/B TROUSER OVERALLS BREECHES SHORTS WOOL, NT",36.78,33.45,36.77,27.89
Vermont,23,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,231.96,150.87,73.26,27.67
Vermont,24,230641,RAPE/COLZA SEED OILCAKE&SOLID RES. LOW ERUCIC,27.4,30.59,27.06,26.21
Vermont,25,950691,"ARTCL/EQUIP F GEN PHYS EXERC, GYMN ETC NESOI;",12.24,15.5,18.2,22.75
Washington,0,0,World,49899.97,52522.33,51135.52,46997.33
Washington,0,25,Top 25,27430.44,28854.64,24080.41,20930.48
Washington,1,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,2169.95,2400.83,2358.36,3715.78
Washington,2,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,7699.33,6895.5,3924.49,3058.57
Washington,3,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",5152.07,5654.52,5313.74,2403.98
Washington,4,271121,"NATURAL GAS, GASEOUS",2642.36,3478.07,2207.77,2012.13
Washington,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,563.68,636.89,492.29,1148.65
Washington,6,852560,"TRANSMISSION APP INCORP RECEPTION, FOR RADIO",61.18,108.03,666.38,804.28
Washington,7,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",326.78,419.11,450.94,661.94
Washington,8,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",313.02,400.23,582.09,597.69
Washington,9,880320,"UNDCARRGE & PTS GLIDERS & A/C, NON-POWERED/PO",568.33,630.93,646.08,542.87
Washington,10,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,2088.51,2688.45,1826.02,510.58
Washington,11,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,246.78,316.5,512.4,505.05
Washington,12,852550,TRANSMISSION APP FOR RADIO-BROADCAST OR TELEV,72.17,148.98,80.59,471.69
Washington,13,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,315.98,427.3,291.28,421.43
Washington,14,950450,"VIDEO GAME CONSOLES & MACH, EXC OF SUBHEAD 95",1724.53,502.67,850.62,421
Washington,15,284420,URANIUM ENRICHED IN U235 ETC. PLUTONIUM ETC.,295.48,346.6,304.75,410.2
Washington,16,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,338.59,133.16,301.63,403.49
Washington,17,640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST",123,117.91,176.01,358.9
Washington,18,852871,RECEPTION APP FOR TV NT DESIGNED TO INC VIDEO,735.4,1272.58,889.71,357.38
Washington,19,10229,"CATTLE, LIVE, OTHER THAN PUREBRED BREEDING",306.27,445.67,337.12,340.34
Washington,20,30614,"CRABS, INCLUDING IN SHELL, FROZEN",241.61,251.48,243.33,324.07
Washington,21,90111,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",254.08,279.54,305.4,321.44
Washington,22,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NE",371.06,426.83,461.87,304.56
Washington,23,854370,"ELEC MACH AND APP, HAVING INDIV FUNCTIONS, NE",135.85,65.46,190.44,292.94
Washington,24,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV,335.22,280.55,189.66,274.78
Washington,25,940110,SEATS OF A KIND USED FOR AIRCRAFT,349.2,526.86,477.43,266.75
Wisconsin,0,0,World,22223.03,23563.07,23045.39,22429.04
Wisconsin,0,25,Top 25,4334.77,4471.33,4494.64,4585.66
Wisconsin,1,611020,"SWEATERS, PULLOVERS ETC, KNIT ETC, COTTON",547.44,547.02,517.53,400.09
Wisconsin,2,611030,"SWEATERS, PULLOVERS ETC, KNIT ETC, MANMADE FI",213.59,252.66,300.46,260.6
Wisconsin,3,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,237.94,245.08,261.66,253.76
Wisconsin,4,870190,"TRACTORS, NESOI",120.61,17.74,21.36,247.78
Wisconsin,5,870310,PASS VEH FOR SNOW; GOLF CARTS & SIMILAR VEHIC,24.17,37.22,36.81,242.28
Wisconsin,6,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",268.59,293.4,260.72,236.53
Wisconsin,7,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",307.08,345.24,323.66,229.64
Wisconsin,8,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,207.95,214.25,195.78,210.77
Wisconsin,9,850780,STORAGE BATTERIES NESOI,1.65,1.4,193.75,191.58
Wisconsin,10,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",161.45,188.74,167.98,187.18
Wisconsin,11,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",233.54,226.11,242.15,180.24
Wisconsin,12,850710,LEAD-ACID BATTERIES OF A KIND USED FOR STG EN,286.86,284.79,98.15,168.32
Wisconsin,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,186.98,189.16,183.84,164.06
Wisconsin,14,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,155.31,170.14,152.74,143.36
Wisconsin,15,870120,ROAD TRACTORS FOR SEMI-TRAILERS,153.19,214.9,246.18,142.8
Wisconsin,16,902212,COMPUTED TOMOGRAPHY APPARATUS,79.98,132.91,149.57,142.65
Wisconsin,17,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTT",169.1,157.53,148.35,141.58
Wisconsin,18,840790,"SPARK-IGNTN RCPRCTNG/ROTARY INT COMBSTN ENG,",131.62,116.79,147.19,139.42
Wisconsin,19,830110,PADLOCKS OF BASE METAL,128.23,132.79,131.96,137.1
Wisconsin,20,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",133.6,115.06,126.28,136.42
Wisconsin,21,852351,SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV,3.77,3.16,19.63,134.76
Wisconsin,22,843149,PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.,180.17,187.44,152.8,128.64
Wisconsin,23,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER",178.87,161.13,165.03,126.15
Wisconsin,24,392690,"ARTICLES OF PLASTICS, NESOI",94.18,105.84,120.29,120.61
Wisconsin,25,620520,"MEN'S OR BOYS' SHIRTS, NOT KNIT, OF COTTON",128.88,130.83,130.77,119.36
West Virginia,0,0,World,3701.38,3812.45,3781.63,3331.45
West Virginia,0,25,Top 25,1789.63,2099.18,2108.44,2011.88
West Virginia,1,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",247.28,252.23,338.9,272.52
West Virginia,2,291736,TEREPHTHALIC ACID AND ITS SALTS,292.42,318.61,240.26,243.8
West Virginia,3,390760,"POLYETHYLENE TEREPHTHALATE, PR FMS",124.15,202.36,179.85,190.87
West Virginia,4,841112,TURBOJETS OF A THRUST EXCEEDING 25 KN,64.38,99.86,120.57,162.3
West Virginia,5,841191,TURBOJET AND TURBOPROLLER PARTS,136.97,130.15,150.96,145.93
West Virginia,6,760120,UNWROUGHT ALUMINUM ALLOYS,56.96,101.26,113.36,129.64
West Virginia,7,841111,TURBOJETS OF A THRUST NOT EXCEEDING 25 KN,79.23,121.78,95.72,111.91
West Virginia,8,902790,"PTS OF INST, PHYS/CHEM ANALYSIS ETC, NESOI",57.51,52.24,59.47,75.44
West Virginia,9,902710,GAS OR SMOKE ANALYSIS APPARATUS,117.99,116.41,98.5,74.99
West Virginia,10,848120,VALVES F OLEOHYDRAULIC OR PNEUMATIC TRANSMISS,51.63,56.37,75.1,61.41
West Virginia,11,290122,PROPENE (PROPYLENE),84.03,75.15,54.29,57.08
West Virginia,12,840820,COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN,41.73,59.72,54.42,46.42
West Virginia,13,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,48.27,47.04,51.87,45.25
West Virginia,14,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,16.83,46.64,50.03,42.49
West Virginia,15,870790,BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,25.14,45.13,50.51,42.02
West Virginia,16,851110,INTERNAL COMBUSTION ENGINE SPARK PLUGS,49.32,53.56,54.39,41.89
West Virginia,17,480261,"PAPER & PAPERBOARD, UNCOATED, >10% MECH.FIB.,",43.77,40.64,42.3,40.91
West Virginia,18,390799,"POLYESTERS NESOI, UNSATURATED, PR FMS",37.96,41.94,35.41,39.19
West Virginia,19,851130,DISTRIBUTORS; IGNITION COILS,42.45,49.96,40.51,30.51
West Virginia,20,750210,"NICKEL, UNWROUGHT, NOT ALLOYED",67,61.38,45.11,29.02
West Virginia,21,870840,GEAR BOXES FOR MOTOR VEHICLES,0.39,4.09,47.44,26.78
West Virginia,22,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",25.9,27.29,27.06,26.52
West Virginia,23,293090,ORGANO-SULFUR COMPOUNDS NESOI,40.66,57.01,38.43,26.19
West Virginia,24,903180,"MEAS & CHECKNG INSTRUMENT, APPLIANCES & MACH",18.27,17.02,16.58,25.73
West Virginia,25,854430,INSULATED WIRING SETS FOR VEHICLES SHIPS AIRC,19.36,21.33,27.41,23.09
Wyoming,0,0,World,2161.77,1900.72,1144.52,876.56
Wyoming,0,25,Top 25,1686.4,1401.76,678.36,554.64
Wyoming,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER,1456.22,1177.72,445.27,323.44
Wyoming,2,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",1.23,0.43,10.56,60.37
Wyoming,3,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,37.99,25.07
Wyoming,4,281410,ANHYDROUS AMMONIA,39.23,29.12,33.53,24.78
Wyoming,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,1.94,2.72,1.46,10.83
Wyoming,6,841810,COMBINED REFRIGERATOR-FREEZERS W SEPARATE DOO,12.66,10.26,11.51,10.45
Wyoming,7,720837,"FLT-HOT-ROL IRN,NONALY,COILS,4.75MM N/O 10MM",0,0,3.57,8.88
Wyoming,8,310230,"AMMONIUM NITRATE, WHETHER/NOT IN AQUEOUS SOLU",29.16,42.09,39.12,6.98
Wyoming,9,940151,SEATS OF BAMBOO OR RATTAN,0,1.31,3.95,6.79
Wyoming,10,940510,CHANDELIER CEILNG/WALL LGHTNG FTTNG EX PUBLIC,4.76,5.43,5.62,6.74
Wyoming,11,847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION,50.18,46.54,15.81,6.07
Wyoming,12,843143,"PARTS FOR BORING OR SINKING MACHINERY, NESOI",26.54,21.06,12.58,6
Wyoming,13,841451,"TABLE, FLOOR ETC FANS ELECTRIC NOT EXCEED 125",5.9,5.06,5.38,5.72
Wyoming,14,732111,"COOKING APPLIANCES ETC FOR GAS FUEL, IRON OR",6.32,5.93,5.88,5.5
Wyoming,15,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,2.87,2.6,4.81,5.32
Wyoming,16,841370,"CENTRIFUGAL PUMPS, NESOI",0.8,3.18,6.4,5.3
Wyoming,17,841290,"ENGINE AND MOTOR PARTS, NESOI",19.21,17.85,7.16,4.71
Wyoming,18,841391,PARTS OF PUMPS FOR LIQUIDS,16.05,13.28,5.28,4.63
Wyoming,19,846721,"DRILLS, W/ SELF-CONT. ELECTRIC MOTOR, WK IN H",2.13,2.38,3,4.28
Wyoming,20,846729,"TOOLS FOR WK IN  HAND,W/ SELF-CONT ELEC MOTOR",3.1,4.37,4.47,3.99
Wyoming,21,830250,"HAT-RACKS HAT PEGS BRCKTS ETC PARTS, BASE MET",1.12,0.79,2.24,3.84
Wyoming,22,843149,PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.,3.09,3.03,4.1,3.82
Wyoming,23,940320,METAL FURNITURE NESOI,3.55,4.17,4.01,3.79
Wyoming,24,841950,"HEAT EXCHANGE UNITS, INDUSTRIAL TYPE",0.16,0.49,1.78,3.7
Wyoming,25,380290,ACTIVATED NATURAL MINERAL PROD; ANIMAL BLACK,0.16,1.97,2.86,3.63
Unidentified,0,0,World,13572.77,17669.61,19070.85,20930.89
Unidentified,0,25,Top 25,118.36,375.16,1467.22,3396.73
Unidentified,1,870840,GEAR BOXES FOR MOTOR VEHICLES,0.52,0.02,167.35,562.18
Unidentified,2,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,0,0.52,127.8,245.06
Unidentified,3,852580,"TELEVISION CAMERA, DIGITL CAMRA & VID CAM REC",0,115.54,105.56,228.6
Unidentified,4,841290,"ENGINE AND MOTOR PARTS, NESOI",0,0.53,74.76,204.33
Unidentified,5,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,0.08,0.13,30.59,182.06
Unidentified,6,981800,"EQUIP/PTS INCL BOATS PURCHSD FR O REPAIR PTS,",112.76,188.94,159,164.85
Unidentified,7,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,0.28,0.14,52.89,160.21
Unidentified,8,854370,"ELEC MACH AND APP, HAVING INDIV FUNCTIONS, NE",0.03,0.81,85.22,151.97
Unidentified,9,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",0.07,0.21,45.7,145.65
Unidentified,10,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",0.08,0.35,43.77,142.96
Unidentified,11,844332,"PRINTERS/ COPIERS/FAX MACH, NT COMB, CONNCT T",0.38,9.5,56.7,138.44
Unidentified,12,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,0.07,0,39.54,135.39
Unidentified,13,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,3.48,1.85,10.31,114.56
Unidentified,14,844331,"MACH WHICH PERFORM 2-PLUS OF PRINT, COPY, FAX",0.3,55.68,75.41,113.24
Unidentified,15,903289,"AUTO REGULATING INS & APPR EX THROSTAT,MNSTAT",0,0.51,77.42,103.91
Unidentified,16,851290,PT ELECT LGHTNG/SGNLNG EQ WNDSHIELD WPR DFRST,0.01,0.21,33.07,98.64
Unidentified,17,760110,"UNWROUGHT ALUMINUM, NOT ALLOYED",0,0,43.24,93.39
Unidentified,18,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",0,0,102.6,87.51
Unidentified,19,853110,BURGLAR OR FIRE ALARMS AND SIMILAR APPARATUS,0,0,32.86,61.81
Unidentified,20,848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM",0.01,0,14.44,48.61
Unidentified,21,851770,PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC,0.01,0.03,31.06,46.63
Unidentified,22,851230,ELECTRICAL SOUND SIGNALING EQUIPMENT FOR MTR,0,0.19,15.75,43.11
Unidentified,23,848310,"TRANSMISSION SHAFTS (INC CAM-&CRANK-SHAFT), E",0.25,0,10.86,41.88
Unidentified,24,853190,PARTS OF ELECTRIC SOUND OR VISUAL SIGNALING A,0,0,16.78,41.25
Unidentified,25,870830,BRAKES AND SERVO-BREAKS; PARTS THEREOF,0.04,0.01,14.55,40.48
