statename,rank,hs6,abbrevation,val2013,val2014,val2015,val2016
Virginia,22,690919,CERAMIC WARES FOR LABORATORY ETC USE NESOI,69.27,83.43,107.68,122.79
Virginia,23,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",174.39,145.52,152.19,122.73
Virginia,24,20714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F",154.13,165.31,91.36,120.37
Virginia,25,150710,"SOYBEAN OIL & FRACTIONS, CRUDE, WHETH/NOT DEG",119.33,150.7,121.89,114.96
Virgin Islands,0,0,World,997.44,1405.3,149.3,301.21
Virgin Islands,0,25,Top 25,983.18,1381.01,136.25,299.19
Virgin Islands,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,868.9,1057.79,80.9,170.53
Virgin Islands,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",74.21,277.62,1.52,102.94
Virgin Islands,3,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",18.45,18.28,36.18,15.03
Virgin Islands,4,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",6.19,7.3,3.58,1.92
Virgin Islands,5,711419,ARTLS OF GLD OR PLAT NESOI,0,4.38,2.66,1.85
Virgin Islands,6,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN",7.12,9.36,4.21,1.23
Virgin Islands,7,890391,"SAILBOATS, WITH OR WITHOUT AUXILIARY MOTOR",3.77,1.92,2.87,1.13
Virgin Islands,8,251710,"PEBBLES, GRAVEL ETC. FOR CONCRETE AGGREGATES",1.29,2.21,2.12,1.05
Virgin Islands,9,911011,"COMPLETE MOVEMENTS OF WATCHES,UNASSEM/PTLY AS",0,0,0.04,0.93
Virgin Islands,10,220300,BEER MADE FROM MALT,0.6,0.72,0.35,0.33
Virgin Islands,11,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,0,0,0.06,0.26
Virgin Islands,12,760200,ALUMINUM WASTE AND SCRAP,0,0,0,0.23
Virgin Islands,13,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,0.05,0.15,0.38,0.2
Virgin Islands,14,392049,"POLYMERS OF VINYL CHLORIDE, NESOI",0,0,0.03,0.19
Virgin Islands,15,890310,"INFLATABLE YACHTS, VESSELS, FOR PLES, SPORTS",0,0.18,0,0.19
Virgin Islands,16,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",0,0,0,0.15
Virgin Islands,17,870331,"PASS MTR VEH, DIESEL ENG, NOT OV 1500 CC",0,0,0,0.14
Virgin Islands,18,840721,OUTBOARD ENGINES FOR MARINE PROPULSION,0.2,0.49,0.32,0.14
Virgin Islands,19,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,0.01,0.01,0.08,0.13
Virgin Islands,20,870390,"PASSENGER MOTOR VEHICLES, NESOI",1.88,0.25,0.64,0.12
Virgin Islands,21,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",0.17,0.03,0.01,0.11
Virgin Islands,22,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",0,0,0,0.11
Virgin Islands,23,870321,"PASS MTR VEH, SPARK IGN ENG, NOT OV 1,000 CC",0,0,0.03,0.11
Virgin Islands,24,20714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F",0.15,0.08,0,0.11
Virgin Islands,25,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,0.19,0.24,0.26,0.09
Vermont,0,0,World,4026.54,3669.61,3181.49,2989.76
Vermont,0,25,Top 25,2989.74,2780.96,2383.22,2264.12
Vermont,1,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",1401.21,1408.37,1025.38,982.16
Vermont,2,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",943.79,803.46,741.13,593.07
Vermont,3,853400,PRINTED CIRCUITS,2.58,10.28,20.27,72.84
Vermont,4,950691,"ARTCL/EQUIP F GEN PHYS EXERC, GYMN ETC NESOI;",39.34,45.57,53.96,66.22
Vermont,5,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",53.74,44.91,40.65,58.17
Vermont,6,854233,"AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS",18.03,34.69,42.97,49.08
Vermont,7,650610,"SAFETY(INCL SPORTS)HDGR,WHETHER/NOT LINED/TRI",2.58,1.6,13.28,41.92
Vermont,8,847790,PTS MACH FOR WORK RUBBER/PLAST/MFG RBBR/PLSTC,63.72,47.55,43.27,41.57
Vermont,9,481092,PPR/PBRD EX KRFT/GRPHC CLAY COATD MULTI-PLY R,34.49,38.48,36.04,36.25
Vermont,10,190110,"FOOD PREPARATIONS FOR INFANTS, RETAIL SALE NE",46.59,34.15,38.89,34.78
Vermont,11,902610,"INST & APPRTS, MEASURE/CHECKING FLOW/LEVEL OF",18.3,20.77,28,29.33
Vermont,12,180620,"CHOCOLATE PREP NESOI, IN BLOCKS ETC. OVER 2 K",22.62,28.88,35.18,29.32
Vermont,13,902730,SPCTMTR SPCTRPHTMTR ETC USING OPTICAL RADIATI,21.85,24.13,27.17,27.02
Vermont,14,900220,FILTERS & PARTS & ACCESSORIES FOR INSTR & APP,12.83,13.2,16.76,21.25
Vermont,15,540419,SYNTH MONOFIL GT=67 DCTEX CRS-SEC DIM LT=1MM,19.54,21.09,20.34,20.49
Vermont,16,180690,"COCOA PREPARATIONS, NOT IN BULK FORM, NESOI",14.71,18,23.99,19.13
Vermont,17,847141,"DIGITAL ADP MACH,WITH CP UNIT,INPUT,OUTPUT, N",13.51,19.45,18.5,18.46
Vermont,18,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,32.09,20.24,14.55,18.25
Vermont,19,847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,132.83,61.01,58.92,18
Vermont,20,854449,INSULATED ELECTRIC CONDUCTORS =< 80 V NESOI,41.53,22.07,15.07,16.96
Vermont,21,902790,"PTS OF INST, PHYS/CHEM ANALYSIS ETC, NESOI",13.07,12.22,13.82,15.65
Vermont,22,90121,"COFFEE, ROASTED, NOT DECAFFEINATED",9.68,12.26,10.73,15.33
Vermont,23,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",11,17.34,16.87,14.04
Vermont,24,392690,"ARTICLES OF PLASTICS, NESOI",11.97,12.59,11.25,12.49
Vermont,25,850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",8.19,8.65,16.25,12.36
Washington,0,0,World,81629.98,90558.27,86378.71,79559.49
Washington,0,25,Top 25,62525.19,70583.5,68455.97,63070.54
Washington,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",42572.09,47786.46,51148.64,46465.3
Washington,2,120190,"SOYBEANS, NESOI",4637.63,5382.15,3775.92,4050.47
Washington,3,100590,"CORN (MAIZE), OTHER THAN SEED CORN",834.82,1751.25,1418.34,2103.23
Washington,4,100199,"WHEAT AND MESLIN, NESOI",2455.64,1939.76,1837.73,1636.35
Washington,5,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,3261.96,2848.07,1528.72,1237.49
Washington,6,200410,"POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO",764.12,729.06,720.93,782.11
Washington,7,80810,"APPLES, FRESH",844.91,837.75,796.67,718.42
Washington,8,901812,ULTRASONIC SCANNING APPARATUS,666.03,743.83,703.17,696.88
Washington,9,440320,"CONIFEROUS WOOD IN THE ROUGH, NOT TREATED",1074.03,1021.73,680.9,692.66
Washington,10,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",1091.58,1078.63,473.89,539.61
Washington,11,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,78.66,1946.89,1205.44,532.33
Washington,12,120810,FLOURS AND MEALS OF SOYBEANS,566.82,591.02,548.49,466.45
Washington,13,121490,"FORAGE PRODUCTS NESOI (HAY, CLOVER, VETCHES,",505.4,452.26,472.43,424.65
Washington,14,80929,"CHERRIES, FRESH, NESOI",221.32,305.24,274.04,304.03
Washington,15,280461,SILICON CONTAIN BY WT NT < 99.99% OF SILICON,430.95,464.04,417.74,281.18
Washington,16,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",174.01,184.56,206,220.89
Washington,17,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",362.26,292.8,219.45,220.51
Washington,18,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,97.49,202.99,214.2,218.72
Washington,19,681510,NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON,172.82,278.23,262.28,217.35
Washington,20,710239,"DIAMONDS, NONINDUSTRIAL, WORKED",313.83,415.92,309.07,215.42
Washington,21,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",207.93,199.24,213.84,215.2
Washington,22,40210,"MLK & CRM,CNTD,SWT,POWDR,GRAN/SOLIDS,NOV 1.5%",229.34,304.93,313.56,212.72
Washington,23,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH",430.37,319.92,246.9,208.89
Washington,24,481151,"PPR/PBRD,CTD/IMPG/CVR W/PLAST,BLEACH,WT>150G/",251.02,217.06,197.45,208.79
Washington,25,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE",280.17,289.7,270.15,200.88
Wisconsin,0,0,World,23110.47,23425.57,22438.28,21021.23
Wisconsin,0,25,Top 25,4582.76,5149.7,5287.11,5205.58
Wisconsin,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",260.97,365.08,380.83,574.13
Wisconsin,2,902212,COMPUTED TOMOGRAPHY APPARATUS,195.08,240.64,354.61,358.69
Wisconsin,3,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",379.13,336.36,311.24,280.79
Wisconsin,4,293729,ADRENAL CORTICAL HORMONES AND DERIV NESOI,38.34,300.59,421.31,268.58
Wisconsin,5,840721,OUTBOARD ENGINES FOR MARINE PROPULSION,233.93,215.59,245.99,231.43
Wisconsin,6,902290,X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT,183.02,231.57,231.5,224.91
Wisconsin,7,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",189.87,214.53,198.12,222.29
Wisconsin,8,871000,"TANK & OT ARMORED FIGHT VEH, MOTORIZED; AND P",306.94,59.41,184.82,214.26
Wisconsin,9,854810,WASTE & SCRAP OF BATTERIES;SPENT BATTERIES &,85.5,82.44,68.03,211.54
Wisconsin,10,392690,"ARTICLES OF PLASTICS, NESOI",160.47,200.23,211.1,201.23
Wisconsin,11,842139,FILTER/PURIFY MACHINE & APPARATUS FOR GASES N,50.54,47.82,81.81,197.24
Wisconsin,12,870190,"TRACTORS, NESOI",304.43,378.16,173.68,191.78
Wisconsin,13,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,214.06,180.89,204.2,172.97
Wisconsin,14,120190,"SOYBEANS, NESOI",77.19,105.3,80.36,166.4
Wisconsin,15,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",221.09,364.69,358.35,162.88
Wisconsin,16,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",205.58,192.55,192.71,162.75
Wisconsin,17,220720,ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR,175.99,208.26,206.24,157.85
Wisconsin,18,841869,"REFRIGERATING/FREEZING EQUIPMENT, NESOI",190.93,188.25,191.82,156.52
Wisconsin,19,490290,"NEWSPAPERS, ETC APPEARING LESS THAN 4 TIMES P",226.86,205.38,178.63,155.98
Wisconsin,20,847149,"DIGITAL ADP MAC & UNITS,ENTERED AS SYSTEMS, N",154.17,192.7,247.82,155.31
Wisconsin,21,210690,FOOD PREPARATIONS NESOI,174.38,202.6,170.16,152.04
Wisconsin,22,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,160.53,182.76,159.13,149.71
Wisconsin,23,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,135.39,129.86,147.49,149.04
Wisconsin,24,430110,"MINK FURSKINS, RAW, WHOLE",147.29,202.48,150.6,145.47
Wisconsin,25,300290,"HUMAN BLOOD; ANIMAL BLOOD PREP, TOXINS, CULTR",111.08,121.57,136.56,141.8
West Virginia,0,0,World,8731.72,7597.01,5833.11,5045.39
West Virginia,0,25,Top 25,6715.98,6039.36,4519.82,3756.17
West Virginia,1,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",4537.49,3109.04,1722.49,1251.48
West Virginia,2,848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",4.37,514.59,526.69,422.01
West Virginia,3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",195.98,170.18,183.75,234.3
West Virginia,4,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,505.06,5.45,0.02,224.29
West Virginia,5,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12",247.57,246.46,180.83,196.49
West Virginia,6,760612,"ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH",78.58,138.3,206.18,154.46
West Virginia,7,848350,"FLYWHEELS AND PULLEYS, INCLUDING PULLEY BLOCK",2.23,563.3,517.17,149.49
West Virginia,8,390230,"PROPYLENE COPOLYMERS, PR FMS",119.02,90.04,61.92,119.68
West Virginia,9,390720,"POLYETHERS NESOI, PR FMS",102.07,119.41,117.48,102.14
West Virginia,10,390710,"POLYACETALS, PR FMS",96.87,98.63,111.08,96.45
West Virginia,11,390799,"POLYESTERS NESOI, UNSATURATED, PR FMS",86.3,109,97.96,87.79
West Virginia,12,400299,SYNTHETIC RUB & FACTICE DERIVED FROM OILS NES,83.84,71.36,62.2,74.82
West Virginia,13,400260,ISOPRENE RUBBER (IR),35.23,36.15,53.05,71.12
West Virginia,14,902139,ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO,126.54,161.94,118.98,61.63
West Virginia,15,440791,"OAK WOOD, SAWN, SLICED ETC, OVER 6 MM THICK",23.91,47.78,46.61,60.04
West Virginia,16,902710,GAS OR SMOKE ANALYSIS APPARATUS,70.41,58.79,49.94,55.48
West Virginia,17,390190,"POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS",59.41,45.92,37.98,52.67
West Virginia,18,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",0.34,0.12,13.35,51.42
West Virginia,19,291219,ACYCLIC ALDEHYDES WITHOUT OTHER OXY FUNC NESO,50.85,60.13,47.2,49.04
West Virginia,20,340213,NONIONIC ORGANIC SURFACE-ACTIVE AGENTS,75.16,70.63,53.36,47.82
West Virginia,21,391190,"POLYSULFIDES, POLYSULFONES & OTHER NESOI, PRI",86.02,141.81,150.42,46.31
West Virginia,22,391000,"SILICONES, IN PRIMARY FORMS",43.53,48.65,34.06,38.67
West Virginia,23,381512,SUPPORTED CATALYSTS W PREC METAL/PREC MTL COM,16.7,39.66,28.63,38.04
West Virginia,24,750620,"NICKLE PLATES, SHEETS, STRIP AND FOIL, ALLOYE",44.52,57.29,65.19,36.76
West Virginia,25,440799,"NONCONIFEROUS WOOD NESOI, SAWN, SLICED ETC, O",24.01,34.71,33.28,33.77
Wyoming,0,0,World,1350.62,1757.26,1174.99,1098.11
Wyoming,0,25,Top 25,1034.93,1136.32,1056.51,1009.42
Wyoming,1,283620,DISODIUM CARBONATE,826.09,890.9,833.99,755.29
Wyoming,2,280429,"RARE GASES, OTHER THAN ARGON",5.36,52.54,61.28,58.07
Wyoming,3,250810,"BENTONITE, INCLUDING CALCINED",46.35,33.19,34.88,31.7
Wyoming,4,280920,PHOSPHORIC ACID AND POLYPHOSPHORIC ACIDS,8.81,0,0.56,21.24
Wyoming,5,681510,NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON,0.49,13.65,11.03,15.96
Wyoming,6,283630,SODIUM HYDROGENCARBONATE (SODIUM BICARBONATE),7.53,9.79,9.46,13.38
Wyoming,7,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",44.37,45.47,16.28,11.91
Wyoming,8,843143,"PARTS FOR BORING OR SINKING MACHINERY, NESOI",14.28,8.47,10.93,11.3
Wyoming,9,680919,PLSTER BOARDS PANELS ETC NOT ORNAMENTED NESOI,10.68,10.14,11.92,11.29
Wyoming,10,271112,"PROPANE, LIQUEFIED",0.1,0,0,10.36
Wyoming,11,250840,"CLAYS NESOI, INCLUDING BALL CLAYS, INCL CALCI",6.83,9.96,9.11,8.61
Wyoming,12,843149,PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.,9.01,12.42,13.84,8.16
Wyoming,13,870790,BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,18.81,9.5,6.77,6.3
Wyoming,14,310551,FERTILIZERS CONTAIN NITRATES AND PHOSPHATES,0.26,0.68,4.27,5.9
Wyoming,15,680911,"PLSTR BRDS ETC NT ORNA, FCD W PPR O PPRBRD ON",4.52,7.49,5.62,5.78
Wyoming,16,382490,"PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY,",7.36,8.79,7.32,4.42
Wyoming,17,761290,"CASKS ETC, NOT OVER 300 LITER CAP NESOI, ALUM",0.48,0.22,0,4.25
Wyoming,18,841182,"GAS TURBINES OF A POWER EXCEEDING 5,000 KW",0,0,0,4.02
Wyoming,19,283699,CARBONATES NESOI; PEROXOCARBONATES,3.52,4.53,3.57,3.49
Wyoming,20,970110,"PAINTINGS, DRAWING AND PASTELS BY HAND",2.68,0.74,0.13,3.35
Wyoming,21,71339,"BEANS NESOI, DRIED SHELLED, INCLUDING SEED",5.22,2.95,1.05,3.25
Wyoming,22,271311,"PETROLEUM COKE, NOT CALCINED",8.69,9.1,7.93,3.23
Wyoming,23,870410,DUMPERS DESIGNED FOR OFF-HIGHWAY USE,0,0.59,0,3.12
Wyoming,24,392690,"ARTICLES OF PLASTICS, NESOI",1.74,2.99,3.68,2.55
Wyoming,25,902490,"PTS, MACHINE & APPLN, TEST HARDNESS/STRENGTH,",1.75,2.2,2.85,2.49
Unidentified,0,0,World,47688.95,49023.85,46775.47,45767.93
Unidentified,0,25,Top 25,4479.33,5100.28,4799.91,4816.54
Unidentified,1,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",493.68,870.76,863.07,806.65
Unidentified,2,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",743.57,487.25,484.02,486.52
Unidentified,3,392690,"ARTICLES OF PLASTICS, NESOI",229.74,241.21,244.03,255.62
Unidentified,4,870830,BRAKES AND SERVO-BREAKS; PARTS THEREOF,257.83,251.05,232.36,228.33
Unidentified,5,851220,ELECT LIGHTING/VISUAL SIGNLNG EQ EX FOR BICYC,137.53,161.39,176.59,205.14
Unidentified,6,847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >,27.6,159.05,187.49,193.82
Unidentified,7,271600,ELECTRICAL ENERGY,356.16,564.14,241.13,193.25
Unidentified,8,731815,THREADED SCREWS AND BOLTS NESOI OF IRON OR ST,194.65,198.25,191.61,190.44
Unidentified,9,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL,178.12,187.11,185.62,187.84
Unidentified,10,853650,"ELECT SWITCHES F VOLTAGE NOT OVER 1000 V, NES",176.98,177.83,169.95,171.77
Unidentified,11,870880,SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES,216.41,172.13,157.22,164.63
Unidentified,12,940360,"WOODEN FURNITURE, NESOI",157.22,158.32,148.62,157.46
Unidentified,13,732690,ARTICLES OF IRON OR STEEL NESOI,130.69,140.34,143.51,143.31
Unidentified,14,210690,FOOD PREPARATIONS NESOI,124.63,94.65,114.21,130.77
Unidentified,15,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,98.6,118.33,119.59,126.39
Unidentified,16,843149,PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.,128.16,140.48,140.02,125.98
Unidentified,17,950300,"TRICYCLE, SCOOTR, PEDAL CAR & SIM WHEELED TYS",103.52,109.85,114.88,124.18
Unidentified,18,830230,OTH BS METL MOUNTNGS FTTNGS ETC FOR MOTOR VEH,86.96,119.49,116.39,120.71
Unidentified,19,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",103.13,94.63,88.16,119.4
Unidentified,20,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",100.97,100.32,108.15,118.06
Unidentified,21,940161,"SEATS W WOODEN FRAMES, UPHOLSTERED, NESOI",117.15,114.85,107.27,117.18
Unidentified,22,401693,"GASKET, WASHERS & OTHER SEALS, OF VULCANIZED",119.77,126.38,119.08,116.05
Unidentified,23,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS,7.04,85.5,123.04,111.7
Unidentified,24,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,88.24,117.48,115.72,111.14
Unidentified,25,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,100.99,109.5,108.15,110.21
